variable,label,unit,year,base_flat_avg,trend_drift_avg,low_80_avg,high_80_avg,base_flat_end,trend_drift_end,low_80_end,high_80_end,forecast_months
manganese_ore_usd_dmtu,Manganese price,USD/dmtu,2026,4.963971147363636,4.960210143775344,4.426049518179302,5.5731132072418506,4.963971147363636,4.957390638122236,4.237057147895433,5.815595280346398,7
manganese_ore_usd_dmtu,Manganese price,USD/dmtu,2027,4.963971147363636,4.951289036034209,3.9932125105863356,6.175772481512617,4.963971147363636,4.946130054173211,3.8241807989191905,6.443474000712209,12
usd_mxn,USD/MXN,MXN per USD,2026,17.291258333333335,17.126546316254036,16.395745360469743,18.239776160800865,17.291258333333335,17.00370120637691,16.070257421926488,18.60502958354149,7
usd_mxn,USD/MXN,MXN per USD,2027,17.291258333333335,16.74154004662636,15.634102818820262,19.127412411980636,17.291258333333335,16.521827805093107,15.326027867851188,19.508486956182836,12
